Title,Description,URL,Sentiment
"World Cup 2022: Flicks, tricks & dancing as Brazil turn on style against South Korea",Watch as Brazil put on a scintillating display of football and dancing during their 4-1 victory over South Korea.,https://www.bbc.co.uk/sport/av/football/63867909?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Euro 2022: 'There is genuine belief Lionesses can end wait to reach a final',England are preparing for a fourth successive semi-final at a women's major tournament - but this time it feels different as a sense of optimism follows Sarina Wiegman's side.,https://www.bbc.co.uk/sport/football/62284634?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Picture of wild cat hunting flamingo wins award,A photo of a wild cat hunting flamingo wins the Nature TTL Photographer of the Year competition.,https://www.bbc.co.uk/news/in-pictures-62492855?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Tiny town opening its arms to Ukrainian refugees,People living in the town of Aberfeldy in Scotland are opening their homes to Ukrainian refugees.,https://www.bbc.co.uk/news/uk-60785619?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Environment: Are mushroom surfboards the future of surfing?,Steve Davies is hoping to address the surfing industry's environmental impact - with mushrooms.,https://www.bbc.co.uk/news/uk-wales-64663009?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Northampton teenage sisters highlighting diversity in children's books,Two teenage sisters are trying to highlight a wider diversity of characters in children's books.,https://www.bbc.co.uk/news/uk-england-northamptonshire-63139565?at_medium=RSS&at_campaign=KARANGA,POSITIVE
UK heatwave: Four-day extreme heat warning for parts of UK,The Met Office says temperatures will be below July's record highs - but this heatwave will last longer.,https://www.bbc.co.uk/news/uk-62472926?at_medium=RSS&at_campaign=KARANGA,POSITIVE
How the late Hilaree Nelson inspired mountaineers,Fellow climbers saddened by her death in the Himalayas recall an inspirational figure to a generation of women.,https://www.bbc.co.uk/news/world-asia-63112666?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Kylian Mbappe: Paris St-Germain forward signs new three-year deal with French champions,"France forward Kylian Mbappe agrees to stay at Paris St-Germain, turning down a move to Real Madrid.",https://www.bbc.co.uk/sport/football/61528610?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Queen Mother's car revealed by couple's detective work,"A car lover bought it for £2,000, before investigations with his wife uncovered its royal history.",https://www.bbc.co.uk/news/uk-wales-61664580?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Police arrest suspect in New York subway shooting 'without incident',"""We got him,"" says New York mayor following massive manhunt in wake of the Brooklyn subway shooting.",https://www.bbc.co.uk/news/world-us-canada-61100179?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: Kylian Mbappe - watch all eight of Golden Boot winner's goals,"Watch all eight of Kylian Mbappe's goals at the 2022 World Cup, including a hat-trick in the final, as the France forward claims the Golden Boot.",https://www.bbc.co.uk/sport/av/football/64021258?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Lawrence Okolie v Chris Billam-Smith: Bournemouth's Billam-Smith wins WBO cruiserweight title,Chris Billam-Smith becomes the new WBO cruiserweight champion as he dethrones former gym-mate Lawrence Okolie on a memorable night in Bournemouth.,https://www.bbc.co.uk/sport/boxing/65725808?at_medium=RSS&at_campaign=KARANGA,POSITIVE
I've had two children after being diagnosed with MND,Lucy Lintott was told she had the disease at the age of 19 - and warned she would never be able to have a family.,https://www.bbc.co.uk/news/uk-scotland-61234663?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Stormzy tour review: Star praises fans who waited two years to see him,The star thanks fans who held onto tickets for two years as his Heavy Is The Head tour launches.,https://www.bbc.co.uk/news/entertainment-arts-60756983?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Bellator London: Logan Storley dominates Michael 'Venom' Page to claim interim welterweight title in London,American Logan Storley grinded out a dominating win over Brit Michael 'Venom' Page in London to claim the Bellator interim welterweight title.,https://www.bbc.co.uk/sport/mixed-martial-arts/61445702?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"Better to be in our position than Liverpool's, says Man City's Silva","Manchester City midfielder Bernardo Silva says his side are ""still in a better position"" than title rivals Liverpool.",https://www.bbc.co.uk/sport/football/60745687?at_medium=RSS&at_campaign=KARANGA,POSITIVE
International space station: Space trash floats away during spacewalk,Cosmonauts threw a parcel of hardware into open space in a planned manoeuvre.,https://www.bbc.co.uk/news/science-environment-65484030?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Queen Elizabeth II and Africa: In pictures,"Queen Elizabeth visited more than 20 African countries during her reign, as the British Empire ended and independence swept the continent.",https://www.bbc.co.uk/news/world-africa-62290768?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Ukraine war in maps: Tracking the Russian invasion,Ukrainian counter-attacks have broken through Russian lines in the Kharkiv region.,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Greyfriars Bobby film star dog's remains found after 18-month search,The 18-month hunt for the last resting place of a dog who played Greyfriars Bobby ends in success.,https://www.bbc.co.uk/news/uk-scotland-south-scotland-64210022?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: Argentina v Croatia - Lionel Messi and Luka Modric battle for last final,Argentina's Lionel Messi and Luka Modric of Croatia have a lot in common - but only one will get a final chance to win a World Cup.,https://www.bbc.co.uk/sport/football/63934409?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Rishi Sunak: Hold me to account if NHS waiting lists don't fall,Rishi Sunak also makes pledges on the economy and small boat crossings in his first major speech of 2023.,https://www.bbc.co.uk/news/uk-politics-64162849?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Dundee United 1-1 Celtic: Ange Postecoglou's side reclaim league title,Celtic win the Scottish Premiership title for the 10th time in 11 seasons after drawing with Dundee United at Tannadice.,https://www.bbc.co.uk/sport/football/61316038?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: Mislav Orsic curls in 'absolute peach' to give Croatia win over Morocco,"Mislav Orsic on the left, just inside the area and he bends a brilliant strike that is out of Morocco goalkeeper Bono's reach.",https://www.bbc.co.uk/sport/av/football/64013760?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Brexit Northern Ireland deal: Tory MP Steve Baker describes relief at breakthrough,"The Northern Ireland secretary hails ""an amazing achievement"" after seven years which ""cost me my mental health"".",https://www.bbc.co.uk/news/uk-politics-64796590?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: 'Finally football smiles back at Arabs',Syrian BBC journalist Lina Shaikhouni reflects on the first Arab World Cup.,https://www.bbc.co.uk/news/world-63978847?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Platinum Jubilee: When's the bank holiday to mark the Queen's 70-year reign?,"The Platinum Jubilee marks Queen Elizabeth II's 70 year reign, with a four-day bank holiday in June.",https://www.bbc.co.uk/news/uk-61248636?at_medium=RSS&at_campaign=KARANGA,POSITIVE
What Covid tests do I still need to travel abroad?,"From Friday, fully vaccinated people travelling to the UK no longer have to take any Covid tests.",https://www.bbc.co.uk/news/explainers-52544307?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Turkey earthquake: Being buried alive with my newborn son,Necla Camuz was trapped under rubble with her newborn son for almost four days - and then she heard dogs barking in the distance.,https://www.bbc.co.uk/news/world-middle-east-64620357?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Kinder Scout 'mass trespass' reserve is extended,"Kinder Scout, where walkers famously staked their claim to the countryside, grows by over 500 acres.",https://www.bbc.co.uk/news/uk-england-derbyshire-62742938?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Super League: St Helens 18-34 Wakefield - Four tries for Murphy but Saints seal Shield,Wakefield winger Lewis Murphy runs in four tries as Trinity win at the Totally Wicked Stadium - but St Helens still seal the League Leaders' Shield.,https://www.bbc.co.uk/sport/rugby-league/62661523?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: When is it taking place and why is Qatar hosting?,Football's World Cup finals take place in Qatar in November and December. Here's a guide to the tournament.,https://www.bbc.co.uk/sport/football/61635340?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Scotland v Ukraine: Tearful Oleksandr Zinchenko wants play-off win for suffering compatriots,"Oleksandr Zinchenko burst into tears on the eve of his team's crucial World Cup play-off with Scotland as he vowed to give the Ukrainian people ""incredible emotions"" with victory.",https://www.bbc.co.uk/sport/football/61654497?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Why Americans seem more pro-Harry than Brits,"In the US, Harry and Meghan have found a more welcoming audience, our North America editor writes.",https://www.bbc.co.uk/news/world-us-canada-64225852?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Marseille 1-2 Tottenham: Spurs win Champions League group after last-gasp goal sinks Marseille,"Tottenham go through to the Champions League last 16 as Group D winners after scoring in stoppage time to beat Marseille on a dramatic, frantic evening in France.",https://www.bbc.co.uk/sport/football/63465588?at_medium=RSS&at_campaign=KARANGA,POSITIVE
US Open: Ons Jabeur and Coco Gauff into fourth round for first time,Ons Jabeur is through to the fourth round of the US Open for the first time after coming from behind to beat Shelby Rogers.,https://www.bbc.co.uk/sport/tennis/62774163?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Hundreds of pooches take paw-fect plunge in Cheltenham,Dogs and their owners from across the country took part in the annual event in Cheltenham.,https://www.bbc.co.uk/news/uk-england-bristol-63197646?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Miriam Margolyes: 'I now look up to Australian bogans',"In a new TV show, Miriam Margolyes asks whether Australia is truly the land of the fabled 'fair go'.",https://www.bbc.co.uk/news/world-australia-62202571?at_medium=RSS&at_campaign=KARANGA,POSITIVE
MPs say asbestos must go from public buildings within 40 years,"A date must be set to ""focus minds"" on getting rid of the deadly substance, a Commons committee says.",https://www.bbc.co.uk/news/uk-politics-61168335?at_medium=RSS&at_campaign=KARANGA,POSITIVE
England keep World Cup hopes alive with impressive victory over India,Rejuvenated England breathe life into their World Cup defence with a four-wicket hammering of India in Mount Maunganui.,https://www.bbc.co.uk/sport/cricket/60760948?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"Black, Korean and searching for the American dream","South Korean orphan Milton dreamed of making it to America, the land of his father. One day he seized his chance.",https://www.bbc.co.uk/news/world-us-canada-62786001?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Football Focus: Arsenal's Bukayo Saka and Eddie Nketiah reveal all in Honesty Cards,High flying Gunners Bukayo Saka and Eddie Nketiah learn all about each other as they face the Football Focus Honesty Cards.,https://www.bbc.co.uk/sport/av/football/64863913?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Wrexham: Can football fame make City of Culture vulture?,Backers who want Wrexham to win City of Culture status hope football success will boost the bid.,https://www.bbc.co.uk/news/uk-wales-65494230?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: Does 7-0 thrashing of sorry Costa Rica make Spain contenders?,"Whatever England can do, Spain can do better… but does thrashing hapless opposition in your opening game make you World Cup contenders?",https://www.bbc.co.uk/sport/football/63736679?at_medium=RSS&at_campaign=KARANGA,POSITIVE
England v New Zealand highlights: Home side seal 3-0 series win at Headingley,Watch highlights as England romp to victory on the final day of the third Test against New Zealand at Headingley to seal a stunning 3-0 series win.,https://www.bbc.co.uk/sport/av/cricket/61956676?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Tour de France: Jonas Vingegaard extends lead with stage 18 victory,Jonas Vingegaard extends Tour de France lead to more than three minutes with victory in the final mountain stage.,https://www.bbc.co.uk/sport/cycling/62255650?at_medium=RSS&at_campaign=KARANGA,POSITIVE
UFC helped me escape gang crime after dad's murder,His father's murder sent him spiralling towards a life of crime. Now Leon Edwards has the chance to become a UFC world champion.,https://www.bbc.co.uk/sport/mixed-martial-arts/62564038?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Hornsea 2: North Sea wind farm claims title of world's largest,"The world's largest offshore wind farm is now fully operational, 55 miles off the coast of Yorkshire.",https://www.bbc.co.uk/news/science-environment-62731923?at_medium=RSS&at_campaign=KARANGA,POSITIVE
